MS Zoning;A (agr);C;FV;I (all);RH;RL;RM;Lot Frontage;Lot Area;Street;Pave;Grvl;Alley;Pave;Grvl;NA;Lot Shape;IR1;IR2;IR3;Reg;Land Contour;Bnk;HLS;Low;Lvl;Utilities;AllPub;NoSeWa;NoSewr;Lot Config;Corner;CuIDSac;FR2;FR3;Inside;Land Slope;Gtl;Mod;Sev;Neighborhood;Blmngtn;Blueste;BrDale;BrkSide;ClearCr;CollgCr;Crawfor;Edwards;Gilbert;Greens;GrnHill;IDOTRR;Landmrk;MeadowV;Mitchel;NAmes;NoRidge;NPkVill;NridgHt;NWAmes;OldTown;Sawyer;SawyerW;Somerst;StoneBr;SWISU;Timber;Veenker;Condition 1;Artery;Feedr;Norm;RRNn;RRAn;PosN;PosA;RRNe;RRAe;Condition 2;Artery;Feedr;Norm;RRNn;RRAn;PosN;PosA;RRNe;RRAe;Bldg Type;1Fam;2FmCon;Duplx;TwnhsE;TwnhsI;House Style;1Story;1.5Fin;1.5Unf;2Story;2.5Fin;2.5Unf;Sfoyer;SLvl;Overall Qual;Overall Cond;Year Built;Year Remod/Add;Roof Style;Flat;Gable;Gambrel;Hip;Mansard;Shed;Roof Matl;ClyTile;CompShg;Membran;Metal;Roll;Tar&Grv;WdShake;WdShngl;Exterior 1st;AsbShng;AsphShn;BrkComm;BrkFace;CBlock;CemntBd;HdBoard;ImStucc;MetalSd;Other;Plywood;PreCast;Stone;Stucco;VinylSd;Wd Sdng;WdShing;Exterior 2nd;AsbShng;AsphShn;BrkComm;BrkFace;CBlock;CemntBd;HdBoard;ImStucc;MetalSd;Other;Plywood;PreCast;Stone;Stucco;VinylSd;Wd Sdng;WdShing;Mas Vnr Type;BrkCmn;BrkFace;CBlock;None;Stone;Mas Vnr Area;BsmtFin SF 1;BsmtFin SF 2;Bsmt Unf SF;Total Bsmt SF;1st Flr SF;2nd Flr SF;Low Qual Fin SF;Gr Liv Area;Bsmt Full Bath;Bsmt Half Bath;Full Bath;Half Bath;Bedroom AbvGr;Kitchen AbvGr;TotRms AbvGrd;Fireplaces;Garage Yr Blt;Garage Cars;Garage Area;Wood Deck SF;Open Porch SF;Enclosed Porch;3Ssn Porch;Screen Porch;Pool Area;Mo Sold;1;2;3;4;5;6;7;8;9;10;11;12;Yr Sold;2006;2007;2008;2009;2010;Sale Type;COD;Con;ConLD;ConLI;ConLW;CWD;New;Oth;VWD;WD ;Sale Condition;Normal;Abnorml;AdjLand;Alloca;Family;Partial;SalePrice
RL;0;0;0;0;0;1;0;41;12393;Pave;1;0;NA;0;0;1;IR2;0;1;0;0;Lvl;0;0;0;1;AllPub;1;0;0;FR2;0;0;1;0;0;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;7;5;2004;2005;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;None;0;0;0;1;0;0;0;0;847;847;847;1101;0;1948;0;0;2;1;4;1;8;1;2004;2;434;100;48;0;0;0;0;9;0;0;0;0;0;0;0;0;1;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;195000
RM;0;0;0;0;0;0;1;37;4435;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;6;5;2003;2003;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;170;686;0;162;848;848;0;0;848;1;0;1;0;1;1;3;0;2003;2;420;140;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;136500
RM;0;0;0;0;0;0;1;36;4435;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;6;5;2003;2003;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;170;659;0;189;848;848;0;0;848;1;0;1;0;1;1;3;0;2003;2;420;140;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;131500
RL;0;0;0;0;0;1;0;59;9171;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Gilbert;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;7;5;2004;2005;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;None;0;0;0;1;0;0;0;0;848;848;848;750;0;1598;0;0;2;1;3;1;7;1;2004;2;433;100;48;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;201490
RL;0;0;0;0;0;1;0;69;11737;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Bnk;1;0;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;BrkSide;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;6;7;1924;1996;Gambrel;0;0;1;0;0;0;CompShg;0;1;0;0;0;0;0;0;BrkComm;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Stucco;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;0;0;0;1;0;0;0;0;848;848;1017;810;0;1827;0;0;1;0;2;1;9;1;1943;1;240;27;36;42;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;202500
RM;0;0;0;0;0;0;1;37;4435;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;6;5;2003;2003;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;170;717;0;131;848;848;0;0;848;1;0;1;0;1;1;4;0;2003;2;420;140;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;133000
RM;0;0;0;0;0;0;1;37;4435;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;1Story;1;0;0;0;0;0;0;0;6;5;2004;2004;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;169;662;0;186;848;848;0;0;848;1;0;1;0;1;1;3;1;2004;2;420;140;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;155900
RM;0;0;0;0;0;0;1;90;8100;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Corner;1;0;0;0;0;Gtl;1;0;0;OldTown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2.5Unf;0;0;0;0;0;1;0;0;5;5;1898;1965;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;AsbShng;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;AsbShng;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;849;849;1075;1063;0;2138;0;0;2;0;2;3;11;0;1910;2;360;40;156;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;1;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;106000
RL;0;0;0;0;0;1;0;96;11690;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;8;5;1999;2000;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;192;0;0;850;850;886;878;0;1764;0;0;2;1;3;1;7;1;1999;2;560;120;29;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;207000
RM;0;0;0;0;0;0;1;60;6978;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Bnk;1;0;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;OldTown;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Artery;1;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1Story;1;0;0;0;0;0;0;0;5;7;1926;1980;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;0;0;850;850;960;0;0;960;0;0;1;0;2;1;5;0;1981;2;576;0;0;116;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;103000
RL;0;0;0;0;0;1;0;60;7230;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;Crawfor;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2.5Unf;0;0;0;0;0;1;0;0;7;7;1927;1992;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;None;0;0;0;1;0;0;0;0;851;851;867;851;0;1718;0;0;2;1;4;1;8;1;1927;2;264;291;0;60;0;153;0;10;0;0;0;0;0;0;0;0;0;1;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;238000
RL;0;0;0;0;0;1;0;74;8581;Pave;1;0;NA;0;0;1;IR1;1;0;0;0;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;7;5;2006;2006;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;None;0;0;0;1;0;0;0;0;851;851;851;886;0;1737;0;0;2;1;3;1;7;0;2006;2;578;0;105;0;0;0;0;8;0;0;0;0;0;0;0;1;0;0;0;0;2006;1;0;0;0;0;New;0;0;0;0;0;0;1;0;0;0;Partial;0;0;0;0;0;1;203160
RL;0;0;0;0;0;1;0;43;12352;Pave;1;0;NA;0;0;1;IR2;0;1;0;0;Lvl;0;0;0;1;AllPub;1;0;0;CulDSac;0;0;0;0;0;Gtl;1;0;0;CollgCr;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;7;5;1998;1999;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;VinylSd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;BrkFace;0;1;0;0;0;290;638;0;215;853;853;900;0;1753;1;0;2;1;3;1;7;1;1998;2;534;0;74;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;217000
RL;0;0;0;0;0;1;0;70;10570;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Bnk;1;0;0;0;AllPub;1;0;0;Inside;0;0;0;0;1;Mod;0;1;0;Crawfor;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;2Story;0;0;0;1;0;0;0;0;8;8;1932;1994;Hip;0;0;0;1;0;0;CompShg;0;1;0;0;0;0;0;0;BrkFace;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;BrkFace;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;297;0;556;853;1549;1178;0;2727;0;0;2;1;3;1;10;2;1932;2;440;0;74;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;1;2007;0;1;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;315000
RL;0;0;0;0;0;1;0;60;7200;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NAmes;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;1Fam;1;0;0;0;0;1.5Fin;0;1;0;0;0;0;0;0;6;5;1954;1954;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;MetalSd;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;673;0;181;854;854;424;0;1278;0;0;1;0;4;1;6;0;1954;1;240;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;127500
RL;0;0;0;0;0;1;0;24;2308;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;2Story;0;0;0;1;0;0;0;0;6;5;1974;1974;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;257;495;103;855;855;467;0;1322;0;1;2;1;3;1;6;1;1974;2;440;260;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;147000
RL;0;0;0;0;0;1;0;24;2308;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;FR2;0;0;1;0;0;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;2Story;0;0;0;1;0;0;0;0;6;6;1975;1975;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;286;294;275;855;855;601;0;1456;0;0;2;1;4;1;7;0;1975;2;460;0;0;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2008;0;0;1;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;143000
RL;0;0;0;0;0;1;0;24;2280;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;FR2;0;0;1;0;0;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Twnhs;0;0;0;0;0;2Story;0;0;0;1;0;0;0;0;6;6;1975;1975;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;514;0;341;855;855;601;0;1456;0;0;2;1;3;1;6;1;1975;2;440;173;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;0;0;0;2010;0;0;0;0;1;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;149900
RL;0;0;0;0;0;1;0;24;2280;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Twnhs;0;0;0;0;0;2Story;0;0;0;1;0;0;0;0;6;5;1978;1978;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;311;0;544;855;855;601;0;1456;0;0;2;1;3;1;7;1;1978;2;440;26;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2010;0;0;0;0;1;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;146000
RL;0;0;0;0;0;1;0;24;2280;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;FR2;0;0;1;0;0;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Twnhs;0;0;0;0;0;2Story;0;0;0;1;0;0;0;0;6;6;1976;1976;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;566;0;289;855;855;601;0;1456;0;0;2;1;3;1;7;1;1976;2;440;87;0;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;148500
RL;0;0;0;0;0;1;0;24;2349;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Twnhs;0;0;0;0;0;2Story;0;0;0;1;0;0;0;0;6;5;1977;1977;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;389;0;466;855;855;601;0;1456;0;0;2;1;3;1;6;1;1977;2;440;0;28;0;0;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;137900
RL;0;0;0;0;0;1;0;24;2289;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Twnhs;0;0;0;0;0;2Story;0;0;0;1;0;0;0;0;6;6;1978;1978;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;311;0;544;855;855;586;0;1441;0;0;2;1;3;1;7;1;1978;2;440;28;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;148500
RL;0;0;0;0;0;1;0;24;2364;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;TwnhsE;0;0;0;1;0;2Story;0;0;0;1;0;0;0;0;6;5;1978;1978;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;279;0;576;855;855;601;0;1456;0;0;2;1;3;1;6;1;1978;2;440;147;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;2009;0;0;0;1;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;138000
RL;0;0;0;0;0;1;0;24;2179;Pave;1;0;NA;0;0;1;Reg;0;0;0;1;Lvl;0;0;0;1;AllPub;1;0;0;Inside;0;0;0;0;1;Gtl;1;0;0;NPkVill;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Norm;0;0;1;0;0;0;0;0;0;Twnhs;0;0;0;0;0;2Story;0;0;0;1;0;0;0;0;6;5;1976;1976;Gable;0;1;0;0;0;0;CompShg;0;1;0;0;0;0;0;0;Plywood;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Brk Cmn;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;0;0;0;1;0;0;70;0;785;855;855;601;0;1456;0;0;2;1;3;1;6;1;1976;2;460;0;28;0;0;0;0;7;0;0;0;0;0;0;1;0;0;0;0;0;2006;1;0;0;0;0;WD ;0;0;0;0;0;0;0;0;0;1;Normal;1;0;0;0;0;0;144000
